cabang,sku,n_months,qty_mean,qty_std,qty_max,qty_min,total_qty,zero_months,zero_ratio,cv,demand_level,cluster
14A,DOPQ004K006,41,203.0487804878049,96.44323491554819,402.0,78.0,8325.0,0,0.0,0.474975691475973,3,1
14A,DOPQ004K007,41,374.2439024390244,164.8414056734237,776.0,112.0,15344.0,0,0.0,0.4404651741795081,3,1
14A,DOPQ004K009,41,1025.6341463414635,486.82136128653815,2414.0,320.0,42051.0,0,0.0,0.47465401090932585,3,1
14A,DOPQ004K010,41,745.6829268292682,359.7292342182096,1760.0,256.0,30573.0,0,0.0,0.48241581143317946,3,1
14A,DOPQ004K011,41,138.3658536585366,78.78761200136762,334.0,28.0,5673.0,0,0.0,0.5694151404999246,3,1
14A,DOPQ004K017,41,469.5365853658537,231.90192944011656,998.0,182.0,19251.0,0,0.0,0.49389533567320026,3,1
14A,DOPQ004K019,41,198.7560975609756,108.82641694179883,480.0,50.0,8149.0,0,0.0,0.5475375008729602,3,1
14A,DOPQ004K020,41,201.9512195121951,114.62175867162226,494.0,62.0,8280.0,0,0.0,0.5675715103304967,3,1
14A,DOPQ004K021,41,214.73170731707316,133.1677559303009,510.0,35.0,8804.0,0,0.0,0.6201587906795022,3,1
14A,DOPQ004K022,41,104.1219512195122,54.20986770042481,242.0,24.0,4269.0,0,0.0,0.5206382234053448,3,1
14A,DOPQ004K024,41,421.6829268292683,213.40166810786533,1042.0,112.0,17289.0,0,0.0,0.5060713975604418,3,1
14A,DOPQ004K025,41,153.29268292682926,79.0589159748725,356.0,46.0,6285.0,0,0.0,0.5157383540126926,3,1
14A,DOPQ004K026,41,93.34146341463415,69.18005845476627,276.0,16.0,3827.0,0,0.0,0.7411503518801716,2,1
14A,DOPQ004K029,41,74.48780487804878,46.01528113095665,180.0,14.0,3054.0,0,0.0,0.6177559025439499,2,1
14A,DOPQ004K031,40,277.225,130.9042491132257,580.0,108.0,11089.0,0,0.0,0.47219496478753964,3,1
14A,DOPQ004K032,40,135.05,81.34477115876466,394.0,36.0,5402.0,0,0.0,0.6023307749630852,3,1
14A,DOPQ004KBA,41,250.26829268292684,147.09402169874954,680.0,36.0,10261.0,0,0.0,0.5877453357030241,3,1
14A,DOPQ004KBB,41,241.9512195121951,118.6393592404123,494.0,58.0,9920.0,0,0.0,0.49034412589283316,3,1
14A,DOPQ004KBC,41,155.70731707317074,85.60556170671362,368.0,36.0,6384.0,0,0.0,0.5497850924146708,3,1
14A,DOPQ004KBY,41,26.975609756097562,24.67436706875989,96.0,0.0,1106.0,3,0.07317073170731707,0.9146917267804299,1,1
14A,DOPQ020KP001,41,0.8048780487804879,1.1229317030684003,4.0,0.0,33.0,22,0.5365853658536586,1.3951575704789214,0,3
14A,DOPQ020KP002,41,70.29268292682927,36.68940167298932,163.0,10.0,2882.0,0,0.0,0.5219519321972804,2,1
14A,DOPQ020KP003,40,3.775,3.4898203612573173,19.0,0.0,151.0,6,0.15,0.9244557248363755,0,1
14A,DOPQ020KP004,41,9.365853658536585,5.295073642363134,25.0,1.0,384.0,0,0.0,0.5653594253564804,0,1
14A,DOPQ020KP006,41,9.170731707317072,5.761520801942792,28.0,1.0,376.0,0,0.0,0.6282509385097194,0,1
14A,DOPQ020KP007,41,15.536585365853659,8.620027729002995,39.0,3.0,637.0,0,0.0,0.5548212510033325,1,1
14A,DOPQ020KP009,41,141.17073170731706,73.8223890290149,409.0,45.0,5788.0,0,0.0,0.5229298462663461,3,1
14A,DOPQ020KP010,41,84.73170731707317,45.14145787978269,207.0,17.0,3474.0,0,0.0,0.5327575627723345,2,1
14A,DOPQ020KP011,41,16.073170731707318,10.738692294461275,41.0,0.0,659.0,1,0.024390243902439025,0.6681128741622341,1,1
14A,DOPQ020KP017,41,53.65853658536585,30.610137010553842,128.0,10.0,2200.0,0,0.0,0.5704616442875944,2,1
14A,DOPQ020KP019,41,10.097560975609756,5.919480036492987,23.0,2.0,414.0,0,0.0,0.5862286992662137,0,1
14A,DOPQ020KP020,41,15.731707317073171,11.090591486128913,58.0,1.0,645.0,0,0.0,0.7049833347771867,1,1
14A,DOPQ020KP021,41,16.073170731707318,11.628392502625715,54.0,1.0,659.0,0,0.0,0.723465997887184,1,1
14A,DOPQ020KP022,41,5.2439024390243905,3.4335148740385417,14.0,0.0,215.0,2,0.04878048780487805,0.6547633015608382,0,1
14A,DOPQ020KP024,41,45.46341463414634,24.6648510648003,105.0,10.0,1864.0,0,0.0,0.5425208656957148,2,1
14A,DOPQ020KP025,41,10.146341463414634,9.015433920809791,37.0,1.0,416.0,0,0.0,0.8885403623875034,0,1
14A,DOPQ020KP026,41,8.317073170731707,7.226475712234298,30.0,0.0,341.0,2,0.04878048780487805,0.8688724463390213,0,1
14A,DOPQ020KP029,41,2.5853658536585367,2.344947864624047,11.0,0.0,106.0,8,0.1951219512195122,0.9070081363168483,0,0
14A,DOPQ020KP031,40,32.7,18.38226570115045,75.0,8.0,1308.0,0,0.0,0.5621487982003196,2,1
14A,DOPQ020KP032,40,20.05,11.116977084044901,62.0,7.0,802.0,0,0.0,0.5544626974585986,1,1
14A,DOPQ020KPBA,41,65.51219512195122,37.383232839883924,166.0,13.0,2686.0,0,0.0,0.5706301364241403,2,1
14A,DOPQ020KPBB,41,54.21951219512195,28.756314258890995,115.0,12.0,2223.0,0,0.0,0.5303683691473373,2,1
14A,DOPQ020KPBC,41,20.121951219512194,13.56870502655139,58.0,5.0,825.0,0,0.0,0.6743235225316448,1,1
14A,DOPQ020KPBY,41,3.317073170731707,2.6593140505611963,12.0,0.0,136.0,6,0.14634146341463414,0.8017049711250666,0,1
14A,DPQR020KPSW,36,0.8888888888888888,1.2823589374447564,4.0,0.0,32.0,22,0.6111111111111112,1.442653804625351,0,3
14A,DQRS001KSBC,41,22.024390243902438,16.07713874555738,65.0,0.0,903.0,2,0.04878048780487805,0.7299697547816751,1,1
14A,DQRS001KSCG,41,50.31707317073171,25.84225128001646,108.0,6.0,2063.0,0,0.0,0.5135881252935893,2,1
14A,DQRS001KWCG,39,8.846153846153847,10.504481403413303,48.0,0.0,345.0,11,0.28205128205128205,1.1874631151684603,0,0
14A,DUVW001K,41,52.707317073170735,36.214806296899496,170.0,0.0,2161.0,1,0.024390243902439025,0.6870925766649141,2,1
14A,DUVW005K,41,5.658536585365853,6.179036155006543,22.0,0.0,232.0,13,0.3170731707317073,1.0919848377382253,0,0
14A,EJKL001K500,41,23.414634146341463,20.519473202005088,74.0,0.0,960.0,2,0.04878048780487805,0.876352501335634,1,1
14A,EJKL200C500,41,54.58536585365854,47.32492768602828,196.0,0.0,2238.0,2,0.04878048780487805,0.8669892918351919,2,1
14A,EKLM050C620,41,54.58536585365854,47.32492768602828,196.0,0.0,2238.0,2,0.04878048780487805,0.8669892918351919,2,1
14A,EKLM200C620,41,23.414634146341463,20.519473202005088,74.0,0.0,960.0,2,0.04878048780487805,0.876352501335634,1,1
14A,EPQR002KBA,41,12.121951219512194,15.978415318721721,80.0,0.0,497.0,5,0.12195121951219512,1.3181388894720132,1,0
14A,EPQR002KBB,41,7.073170731707317,7.128780554563448,24.0,0.0,290.0,9,0.21951219512195122,1.007862078403798,0,0
14A,EPQR002KBC,41,7.560975609756097,7.635603383125021,30.0,0.0,310.0,9,0.21951219512195122,1.0098701248649222,0,0
14A,EPQR002KBY,38,1.8421052631578947,2.8046902395757627,12.0,0.0,70.0,21,0.5526315789473685,1.5225461300554142,0,3
14A,EQRS002KBD,40,10.275,8.89536756421926,36.0,0.0,411.0,6,0.15,0.8657292033303415,1,1
14A,EQRS020KPBB,38,1.105263157894737,1.6072382504598097,6.0,0.0,42.0,18,0.47368421052631576,1.4541679408922086,0,3
14A,ERST002KBA,40,46.85,35.54379746821572,168.0,6.0,1874.0,0,0.0,0.7586723045510293,2,1
14A,ERST002KBC,40,11.525,9.999967948666585,36.0,0.0,461.0,8,0.2,0.8676761777584889,1,0
14A,ERST002KSW,40,3.8,5.492185590828352,22.0,0.0,152.0,19,0.475,1.4453119975864084,0,3
14A,ERST020KPBA,39,10.205128205128204,7.259039689929585,32.0,0.0,398.0,1,0.02564102564102564,0.7113129344403363,1,1
14A,ESTU002KBA,40,12.35,11.400742216054317,36.0,0.0,494.0,10,0.25,0.9231370215428597,1,0
14A,ESTU002KBB,39,6.615384615384615,8.477882632304219,28.0,0.0,258.0,14,0.358974358974359,1.2815403979064517,0,0
14A,ESTU002KBC,39,2.769230769230769,4.99716518828709,24.0,0.0,108.0,24,0.6153846153846154,1.8045318735481157,0,3
14A,ESTU020KPBA,41,2.2195121951219514,1.9041033995289125,6.0,0.0,91.0,9,0.21951219512195122,0.8578927404470924,0,0
14A,ESTU020KPBB,38,0.7894736842105263,1.5449638277378832,8.0,0.0,30.0,25,0.6578947368421053,1.9569541818013187,0,3
14A,EVWX001KGRE,41,46.390243902439025,28.6817695137351,126.0,6.0,1902.0,0,0.0,0.618271582577886,2,1
14A,EVWX200CHAR,41,63.073170731707314,34.418301994652815,144.0,6.0,2586.0,0,0.0,0.5456884693661119,2,1
14A,EVWX270CGRE,41,61.46341463414634,29.91663213078605,136.0,8.0,2520.0,0,0.0,0.4867388560961222,2,1
14A,EVWX270CSW,40,6.8,7.257886956747333,24.0,0.0,272.0,12,0.3,1.0673363171687256,0,0
14A,EXYZ001K109,41,176.1951219512195,98.06636006097992,495.0,60.0,7224.0,0,0.0,0.5565781786406667,3,1
14A,EXYZ001K116,40,5.2,5.4687925822518,18.0,0.0,208.0,16,0.4,1.0516908812022692,0,0
14A,EXYZ001K122,41,6.829268292682927,6.355715691503161,26.0,0.0,280.0,13,0.3170731707317073,0.930658369112963,0,0
14A,EXYZ001K135,41,4.097560975609756,5.602699697684949,28.0,0.0,168.0,18,0.43902439024390244,1.367325521458827,0,0
14A,EXYZ001K15,40,3.35,4.4234225060089685,18.0,0.0,134.0,19,0.475,1.3204246286593935,0,0
14A,EXYZ001K318,39,9.64102564102564,17.458955143703516,72.0,0.0,376.0,17,0.4358974358974359,1.8109022622458435,0,3
14A,EXYZ001K41,41,9.073170731707316,8.30779827602488,28.0,0.0,372.0,7,0.17073170731707318,0.9156444336479035,0,0
14A,EXYZ001K470,41,76.95121951219512,70.46841534315648,442.0,18.0,3155.0,0,0.0,0.915754367375409,2,1
14A,EXYZ001K472,41,57.90243902439025,42.95102145353983,196.0,0.0,2374.0,1,0.024390243902439025,0.741782594606206,2,1
14A,EXYZ001K480,41,105.97560975609755,92.27797348362124,444.0,24.0,4345.0,0,0.0,0.8707472756797402,3,1
14A,EXYZ001K480M,41,98.8780487804878,153.04839024340492,852.0,4.0,4054.0,0,0.0,1.547850024661964,3,0
14A,EXYZ001K501,40,1.4,2.447395266348203,8.0,0.0,56.0,28,0.7,1.748139475963002,0,3
14A,EXYZ001K83,39,2.923076923076923,3.751383010827757,12.0,0.0,114.0,21,0.5384615384615384,1.2833678721252855,0,3
14A,EXYZ200C033,41,17.26829268292683,11.47829340591166,48.0,0.0,708.0,3,0.07317073170731707,0.6647034316982741,1,1
14A,EXYZ200C109,41,326.6341463414634,127.80175196325771,702.0,144.0,13392.0,0,0.0,0.39126880454701063,3,1
14A,EXYZ200C115,41,10.390243902439025,10.04210647419277,48.0,0.0,426.0,9,0.21951219512195122,0.966493815591323,1,0
14A,EXYZ200C122,41,14.926829268292684,11.933964646969672,42.0,0.0,612.0,7,0.17073170731707318,0.7994976315780336,1,1
14A,EXYZ200C123,41,42.58536585365854,28.924881684940466,108.0,0.0,1746.0,1,0.024390243902439025,0.6792211621320499,2,1
14A,EXYZ200C124,41,10.390243902439025,8.273083006897997,24.0,0.0,426.0,11,0.2682926829268293,0.7962356884573188,1,0
14A,EXYZ200C15,41,6.7317073170731705,6.996514811832754,30.0,0.0,276.0,14,0.34146341463414637,1.039337345236025,0,0
14A,EXYZ200C205,41,13.75609756097561,8.720035802119387,30.0,0.0,564.0,5,0.12195121951219512,0.6339033118561966,1,1
14A,EXYZ200C222,41,64.82926829268293,41.40042417598181,234.0,12.0,2658.0,0,0.0,0.6386069944376427,2,1
14A,EXYZ200C302,40,8.25,8.116933865975218,30.0,0.0,330.0,14,0.35,0.9838707716333598,0,0
14A,EXYZ200C310,41,24.4390243902439,16.778034420765447,78.0,0.0,1002.0,1,0.024390243902439025,0.6865263585343148,1,1
14A,EXYZ200C315,41,102.73170731707317,58.71414837594253,324.0,24.0,4212.0,0,0.0,0.5715289846661072,3,1
14A,EXYZ200C318,41,16.975609756097562,23.000530216582018,120.0,0.0,696.0,8,0.1951219512195122,1.3549162914940556,1,0
14A,EXYZ200C41,41,38.34146341463415,20.119157233961815,84.0,6.0,1572.0,0,0.0,0.5247362891809378,2,1
14A,EXYZ200C47,41,3.658536585365854,3.9975602315509953,12.0,0.0,150.0,20,0.4878048780487805,1.0926664632906053,0,0
14A,EXYZ200C470,41,151.3170731707317,90.10506063046356,462.0,48.0,6204.0,0,0.0,0.595471870704224,3,1
14A,EXYZ200C472,41,59.5609756097561,28.122987732891936,132.0,18.0,2442.0,0,0.0,0.4721713747127639,2,1
14A,EXYZ200C480,41,256.5365853658537,89.05282071921576,474.0,120.0,10518.0,0,0.0,0.34713497333027626,3,1
14A,EXYZ200C480M,41,158.34146341463415,89.63805267744766,528.0,36.0,6492.0,0,0.0,0.5661060011976824,3,1
14A,EXYZ200C482,41,38.926829268292686,31.122652717837568,144.0,0.0,1596.0,3,0.07317073170731707,0.799516767814123,2,1
14A,EXYZ200C500,41,11.268292682926829,10.74947531334414,42.0,0.0,462.0,10,0.24390243902439024,0.953957765902835,1,0
14A,EXYZ200C501,41,10.682926829268293,8.951086594347762,30.0,0.0,438.0,10,0.24390243902439024,0.8378871012973932,1,0
14A,EXYZ200C60,41,81.95121951219512,61.60760960283729,312.0,12.0,3360.0,0,0.0,0.7517595219393837,2,1
14A,EXYZ200C61,41,19.170731707317074,19.266424731932478,114.0,0.0,786.0,4,0.0975609756097561,1.004991620876885,1,1
14A,EXYZ200C63,41,14.487804878048781,17.94870740641163,108.0,0.0,594.0,9,0.21951219512195122,1.2388838445502977,1,0
14A,EXYZ200C65,41,38.48780487804878,45.218979395392985,246.0,0.0,1578.0,4,0.0975609756097561,1.174891099626814,2,0
14A,EXYZ200C70,41,26.195121951219512,31.05416196920722,150.0,0.0,1074.0,6,0.14634146341463414,1.185494078898972,1,0
14A,EXYZ200C71,41,33.36585365853659,32.08874888302828,168.0,0.0,1368.0,3,0.07317073170731707,0.9617241989796487,2,1
14A,EXYZ200C80,41,10.682926829268293,23.412004425497454,96.0,0.0,438.0,25,0.6097560975609756,2.1915346608342365,1,3
14A,EXYZ200C82,41,7.7560975609756095,9.60411497173185,54.0,0.0,318.0,13,0.3170731707317073,1.2382663957264335,0,0
14A,EXYZ200C83,41,40.390243902439025,31.235298981105082,126.0,0.0,1656.0,2,0.04878048780487805,0.7733377163196307,2,1
14A,EXYZ200C84,41,37.31707317073171,24.647960386602218,144.0,6.0,1530.0,0,0.0,0.6605008992488176,2,1
14A,EZAB300C004,40,5.7,7.310687645232413,30.0,0.0,228.0,18,0.45,1.2825767798653356,0,0
14A,EZAB300C033,41,166.53658536585365,56.0892581342344,312.0,72.0,6828.0,0,0.0,0.3367984158616887,3,1
14A,EZAB300C10,41,5.121951219512195,10.090082065947778,60.0,0.0,210.0,22,0.5365853658536586,1.9699684033517089,0,3
14A,EZAB300C104,41,6.7317073170731705,8.071630536155325,24.0,0.0,276.0,20,0.4878048780487805,1.1990465651535085,0,0
14A,EZAB300C109,41,80.63414634146342,33.326983134962106,192.0,24.0,3306.0,0,0.0,0.4133110431135651,2,1
14A,EZAB300C1093,40,3.3,4.285934060298964,12.0,0.0,132.0,23,0.575,1.2987678970602923,0,3
14A,EZAB300C11,41,29.26829268292683,38.18836497563355,156.0,0.0,1200.0,8,0.1951219512195122,1.3047691366674794,1,0
14A,EZAB300C111,40,6.75,13.325799153406262,66.0,0.0,270.0,20,0.5,1.974192467171298,0,3
14A,EZAB300C113,41,43.02439024390244,43.67864913483363,150.0,0.0,1764.0,6,0.14634146341463414,1.0152066975783327,2,0
14A,EZAB300C115,41,99.8048780487805,78.21611710900609,294.0,6.0,4092.0,0,0.0,0.7836903229396993,3,1
14A,EZAB300C116,41,20.634146341463413,15.358639421447748,72.0,0.0,846.0,3,0.07317073170731707,0.7443312249164985,1,1
14A,EZAB300C15,41,21.658536585365855,31.48937102904531,174.0,0.0,888.0,6,0.14634146341463414,1.4539011398545694,1,0
14A,EZAB300C205,41,39.951219512195124,19.19108024514539,108.0,6.0,1638.0,0,0.0,0.4803628144389261,2,1
14A,EZAB300C2050,41,3.2195121951219514,4.666434372848027,18.0,0.0,132.0,25,0.6097560975609756,1.4494227976270386,0,3
14A,EZAB300C222,41,179.5609756097561,70.29724346675616,408.0,42.0,7362.0,0,0.0,0.3914951075980715,3,1
14A,EZAB300C310,41,83.29268292682927,55.29658393718324,234.0,18.0,3415.0,0,0.0,0.6638828525401209,2,1
14A,EZAB300C315,41,118.09756097560975,50.18954317288055,228.0,18.0,4842.0,0,0.0,0.4249837402081996,3,1
14A,EZAB300C318,41,15.804878048780488,11.443818226874983,42.0,0.0,648.0,5,0.12195121951219512,0.7240687458362258,1,1
14A,EZAB300C342,41,13.463414634146341,9.838946998982182,36.0,0.0,552.0,7,0.17073170731707318,0.7307913531852708,1,1
14A,EZAB300C349,41,7.317073170731708,7.995120463101991,36.0,0.0,300.0,13,0.3170731707317073,1.0926664632906053,0,0
14A,EZAB300C38,41,3.073170731707317,4.052099726699967,12.0,0.0,126.0,24,0.5853658536585366,1.318540387259513,0,3
14A,EZAB300C41,41,41.951219512195124,20.393566656561323,90.0,12.0,1720.0,0,0.0,0.48612571681338035,2,1
14A,EZAB300C470,41,296.3414634146341,92.83415582534737,486.0,156.0,12150.0,0,0.0,0.313267521715164,3,1
14A,EZAB300C471,41,3.8048780487804876,4.600106043316403,18.0,0.0,156.0,21,0.5121951219512195,1.2090022293331573,0,0
14A,EZAB300C472,41,81.36585365853658,38.27907790004938,204.0,12.0,3336.0,0,0.0,0.47045629313609855,2,1
14A,EZAB300C480,41,532.2682926829268,144.017537888662,834.0,330.0,21823.0,0,0.0,0.2705732050329992,3,1
14A,EZAB300C480M,41,370.390243902439,123.84604919996046,678.0,204.0,15186.0,0,0.0,0.3343663912286566,3,1
14A,EZAB300C481M,41,21.658536585365855,17.792708838310094,72.0,0.0,888.0,5,0.12195121951219512,0.8215102053724255,1,1
14A,EZAB300C482,41,17.26829268292683,13.825744808587896,60.0,0.0,708.0,3,0.07317073170731707,0.8006434140566436,1,1
14A,EZAB300C500,41,52.97560975609756,36.59268219526825,126.0,0.0,2172.0,3,0.07317073170731707,0.6907458425441981,2,1
14A,EZAB300C501,41,27.24390243902439,22.47752264797533,120.0,0.0,1117.0,2,0.04878048780487805,0.8250478321996317,1,1
14A,EZAB300C60,41,53.853658536585364,22.7876731760943,108.0,12.0,2208.0,0,0.0,0.42314067038943226,2,1
14A,EZAB300C61,41,15.951219512195122,10.004876859592512,42.0,0.0,654.0,2,0.04878048780487805,0.6272170508307232,1,1
14A,EZAB300C65,41,27.365853658536587,16.37949342556261,72.0,0.0,1122.0,3,0.07317073170731707,0.5985376385455142,1,1
14A,EZAB300C70,41,14.78048780487805,11.470641209457193,54.0,0.0,606.0,5,0.12195121951219512,0.7760664844682259,1,1
14A,EZAB300C71,41,9.658536585365853,8.365434107377697,30.0,0.0,396.0,10,0.24390243902439024,0.8661181777840544,0,0
14A,EZAB300C80,41,5.560975609756097,4.909423492059963,18.0,0.0,228.0,14,0.34146341463414637,0.8828349262037654,0,0
14A,EZAB300CF2,41,22.097560975609756,20.454589800395386,84.0,0.0,906.0,3,0.07317073170731707,0.925649207302661,1,1
14A,EZAB300CF3,41,8.926829268292684,8.91176257510948,36.0,0.0,366.0,14,0.34146341463414637,0.9983122010368541,0,0
14A,EZAB300CF4,41,7.7560975609756095,8.0770678089418,30.0,0.0,318.0,13,0.3170731707317073,1.0413829564987855,0,0
14A,FHIJ001K,41,96.65853658536585,105.3792222774721,480.0,0.0,3963.0,4,0.0975609756097561,1.0902215779400344,3,1
14A,FIJK001K,41,116.63414634146342,48.33154047698097,236.0,22.0,4782.0,0,0.0,0.4143858551978711,3,1
14A,FIJK250C,41,752.390243902439,219.86733250403304,1636.0,462.0,30848.0,0,0.0,0.2922251242435605,3,1
14A,FNOP001K101,41,9.926829268292684,11.34546218516998,48.0,0.0,407.0,11,0.2682926829268293,1.1429089670564352,0,0
14A,FNOP001K102,41,10.682926829268293,10.531949070305657,42.0,0.0,438.0,7,0.17073170731707318,0.9858673787272418,1,0
14A,FNOP001K103,41,19.463414634146343,18.783100863509745,80.0,0.0,798.0,3,0.07317073170731707,0.965046535593859,1,1
14A,FNOP001K104,41,15.512195121951219,16.222086720301295,88.0,0.0,636.0,5,0.12195121951219512,1.0457634520948949,1,0
14A,FNOP001K105,41,17.634146341463413,13.456886894005196,46.0,0.0,723.0,3,0.07317073170731707,0.7631153010431716,1,1
14A,FNOP001K106,41,6.878048780487805,8.944817275806196,32.0,0.0,282.0,14,0.34146341463414637,1.3004876181136669,0,0
14A,FNOP001KCG,41,6.585365853658536,8.709120534692632,28.0,0.0,270.0,16,0.3902439024390244,1.3224960811940665,0,0
14A,FQRS001KLOO,41,140.21951219512195,78.94792973698613,404.0,18.0,5749.0,0,0.0,0.5630309826433173,3,1
14A,FQRS001KYZE,41,57.90243902439025,37.64757952249307,238.0,0.0,2374.0,1,0.024390243902439025,0.6501898738088524,2,1
14A,FQRS003KLOON,41,4.024390243902439,4.756510301040295,17.0,0.0,165.0,17,0.4146341463414634,1.1819207414706188,0,0
14A,FRST004K70,41,10.439024390243903,9.063798266973413,34.0,0.0,428.0,7,0.17073170731707318,0.8682610489390418,1,1
14A,FRST004K71,41,21.658536585365855,13.906131302590163,68.0,0.0,888.0,2,0.04878048780487805,0.6420623687006719,1,1
14A,FRST004K73,40,17.25,17.113122869861435,76.0,0.0,690.0,3,0.075,0.9920650939050107,1,1
14A,FRST004K74,41,58.78048780487805,31.952708958022594,130.0,0.0,2410.0,1,0.024390243902439025,0.5435938038501769,2,1
14A,FRST004K77,41,4.390243902439025,5.834715283458516,24.0,0.0,180.0,16,0.3902439024390244,1.3290184812322174,0,0
14A,FRST004K81,41,18.48780487804878,14.188238000575534,54.0,0.0,758.0,5,0.12195121951219512,0.7674376754928719,1,1
14A,FRST004K82,40,5.925,5.436757612155736,20.0,0.0,237.0,12,0.3,0.9175962214608837,0,0
14A,FRST004K88,40,8.15,11.612438070823798,50.0,0.0,326.0,13,0.325,1.4248390270949445,0,0
14A,FRST004K90,40,9.675,7.290272760540369,35.0,0.0,387.0,3,0.075,0.7535165643969374,0,1
14A,FRST004KSB,41,17.121951219512194,12.329223661592035,62.0,0.0,702.0,1,0.024390243902439025,0.7200828634263154,1,1
14A,FRST004KSW,40,4.6,6.990102893487223,28.0,0.0,184.0,20,0.5,1.5195875855407008,0,3
14A,FSTU001K25,41,62.68292682926829,37.82290246952912,222.0,18.0,2570.0,0,0.0,0.6034003895917097,2,1
14A,FSTU001K702,39,5.897435897435898,10.56258259835626,54.0,0.0,230.0,17,0.4358974358974359,1.7910466145038875,0,3
14A,FSTU001K705,41,8.853658536585366,10.829499008748641,44.0,0.0,363.0,17,0.4146341463414634,1.2231665547071469,0,0
14A,FSTU001K707,40,21.925,23.83962172733796,134.0,0.0,877.0,3,0.075,1.0873259624783562,1,1
14A,FSTU001K708,41,14.902439024390244,25.065718499624925,137.0,0.0,611.0,12,0.2926829268292683,1.6819876570943075,1,0
14A,FSTU001K709,41,2.902439024390244,5.166260146608863,30.0,0.0,119.0,22,0.5365853658536586,1.7799719832854066,0,3
14A,FSTU001K710,39,9.435897435897436,10.789358480014293,60.0,0.0,368.0,7,0.1794871794871795,1.1434374476102105,0,0
14A,FSTU001K711,40,11.15,10.464959847767435,48.0,0.0,446.0,4,0.1,0.9385614213244337,1,1
14A,FSTU001K717,40,10.825,14.540637132021699,78.0,0.0,433.0,10,0.25,1.3432459244361847,1,0
14A,FSTU001K718,41,35.073170731707314,33.21474841384655,164.0,0.0,1438.0,1,0.024390243902439025,0.9470129937188516,2,1
14A,FSTU001K719,41,6.2439024390243905,9.562375457502384,54.0,0.0,256.0,18,0.43902439024390244,1.531474194365616,0,3
14A,FSTU001K779,41,23.414634146341463,20.38746625963621,108.0,0.0,960.0,3,0.07317073170731707,0.8707147048386298,1,1
14A,FSTU001K781,41,8.195121951219512,15.354509943653559,84.0,0.0,336.0,18,0.43902439024390244,1.8736157966958211,0,3
14A,FSTU001K783,40,6.15,7.940645197579739,30.0,0.0,246.0,18,0.45,1.291161820744673,0,0
14A,FSTU001K784,41,6.219512195121951,8.383054917874365,32.0,0.0,255.0,17,0.4146341463414634,1.3478637318935252,0,0
14A,FSTU001K786,41,15.0,18.487833837418595,94.0,0.0,615.0,5,0.12195121951219512,1.2325222558279063,1,0
14A,FSTU001K789,41,19.634146341463413,16.964309737742024,74.0,0.0,805.0,7,0.17073170731707318,0.8640207444067367,1,1
14A,FSTU001K795,41,10.731707317073171,7.276758860385242,24.0,0.0,440.0,3,0.07317073170731707,0.678061621081352,1,1
14A,FSTU001K796,37,2.3783783783783785,4.826727389991825,24.0,0.0,88.0,24,0.6486486486486487,2.0294194707920172,0,3
14A,FSTU001K799,40,3.95,6.523920482465928,24.0,0.0,158.0,25,0.625,1.651625438598969,0,3
14A,FSTU001K81,41,6.951219512195122,15.877580450925443,93.0,0.0,285.0,21,0.5121951219512195,2.2841431525892744,0,3
14A,FSTU001K89,41,25.73170731707317,22.76073855375073,134.0,0.0,1055.0,1,0.024390243902439025,0.8845405504301233,1,1
14A,FSTU001KSB,41,154.97560975609755,99.27574925551507,426.0,8.0,6354.0,0,0.0,0.6405895057406543,3,1
14A,FSTU001KSBM,41,32.8780487804878,20.13975561166423,84.0,4.0,1348.0,0,0.0,0.6125593324022504,2,1
14A,FSTU001KSW,41,191.8048780487805,76.7060035173894,389.0,66.0,7864.0,0,0.0,0.39991685455403936,3,1
16C,APQR005K010,41,26.78048780487805,35.521480962314875,164.0,0.0,1098.0,15,0.36585365853658536,1.3263940978642166,1,0
16C,APQR005K102,41,107.26829268292683,156.21828068287078,674.0,0.0,4398.0,12,0.2926829268292683,1.4563323119594593,3,0
16C,APQR005K104,41,76.34146341463415,128.8913514856791,706.0,0.0,3130.0,12,0.2926829268292683,1.6883531664258284,2,0
16C,APQR005K202,41,67.92682926829268,106.5857378460886,556.0,0.0,2785.0,12,0.2926829268292683,1.5691257636228486,2,0
16C,APQR005K203,41,41.41463414634146,62.82554242095968,322.0,0.0,1698.0,14,0.34146341463414637,1.5169889512717,2,0
16C,APQR005K302,41,26.975609756097562,62.067901448686854,360.0,0.0,1106.0,17,0.4146341463414634,2.300889655873563,1,3
16C,APQR005K303,41,57.51219512195122,86.89278507195506,368.0,0.0,2358.0,13,0.3170731707317073,1.5108584342451896,2,0
16C,APQR005K304,41,29.463414634146343,44.98671890734843,208.0,0.0,1208.0,17,0.4146341463414634,1.5268671152328523,1,3
16C,APQR005K305,41,40.048780487804876,48.81902867710101,154.0,0.0,1642.0,15,0.36585365853658536,1.2189891447997208,2,0
16C,APQR005K306,41,14.682926829268293,20.369633065411662,78.0,0.0,602.0,14,0.34146341463414637,1.3873005908336846,1,0
16C,APQR005K307,41,38.58536585365854,48.1170321246833,164.0,0.0,1582.0,12,0.2926829268292683,1.2470280133451423,2,0
16C,APQR005K402,41,40.31707317073171,65.30177601887647,322.0,0.0,1653.0,12,0.2926829268292683,1.6197052733054658,2,0
16C,APQR005K404,41,87.85365853658537,139.66702563160888,732.0,0.0,3602.0,12,0.2926829268292683,1.5897690313425774,2,0
