periode,area,cabang,sku,qty,imputed,is_active,train_start,nz_last,is_train,is_test,event_flag,holiday_count,event_flag_lag1,holiday_count_lag1,rainfall_lag1,qty_lag1,qty_lag2,qty_lag3,qty_lag4,qty_lag5,qty_lag6,qty_lag7,qty_lag8,qty_lag9,qty_lag10,qty_lag11,qty_lag12,qty_rollmean_3,qty_rollstd_3,qty_rollmean_6,qty_rollstd_6,qty_rollmean_12,qty_rollstd_12,spike_flag,sample_weight,month,year,qtr,selected15,eligible_model,alive_recent
2022-08-01,2,13A,DOPQ001K009,1499.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,2.0,0.0,710.0,3960.0,1302.0,1584.0,1356.0,2902.0,1431.0,1953.0,4338.0,1012.0,2477.0,1957.0,1990.6666666666667,1730.988542230518,1969.0,1215.6096412911504,2081.833333333333,1140.6407954489546,0,1.0,8,2022,3,1,1,1
2022-09-01,2,13A,DOPQ001K009,1708.0,0,1,2021-01-01,2024-05-01,1,0,1,0,0.0,1.0,0.0,1499.0,710.0,3960.0,1302.0,1584.0,1356.0,2902.0,1431.0,1953.0,4338.0,1012.0,2477.0,2056.333333333333,1695.1667567921843,1735.1666666666667,1132.3318271013432,2043.6666666666667,1152.7952852510152,0,1.0,9,2022,3,1,1,1
2022-10-01,2,13A,DOPQ001K009,1552.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,1708.0,1499.0,710.0,3960.0,1302.0,1584.0,1356.0,2902.0,1431.0,1953.0,4338.0,1012.0,1305.6666666666667,526.3405108229213,1793.8333333333333,1117.783237782114,1979.5833333333333,1147.8802961295328,0,1.0,10,2022,4,1,1,1
2022-11-01,2,13A,DOPQ001K009,1442.0,0,1,2021-01-01,2024-05-01,1,0,1,0,0.0,1.0,0.0,1552.0,1708.0,1499.0,710.0,3960.0,1302.0,1584.0,1356.0,2902.0,1431.0,1953.0,4338.0,1586.3333333333333,108.64774886454704,1788.5,1119.060275409685,2024.5833333333333,1116.660236299893,0,1.0,11,2022,4,1,1,1
2022-12-01,2,13A,DOPQ001K009,2324.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,1442.0,1552.0,1708.0,1499.0,710.0,3960.0,1302.0,1584.0,1356.0,2902.0,1431.0,1953.0,1567.3333333333333,133.66126339868885,1811.8333333333333,1108.2953427072885,1783.25,853.0605994673743,0,1.0,12,2022,4,1,1,1
2023-01-01,2,13A,DOPQ001K009,1363.0,0,1,2021-01-01,2024-05-01,1,0,0,3,0.0,1.0,0.0,2324.0,1442.0,1552.0,1708.0,1499.0,710.0,3960.0,1302.0,1584.0,1356.0,2902.0,1431.0,1772.6666666666667,480.6259807098797,1539.1666666666667,518.3058620801679,1814.1666666666667,866.390719472386,0,1.0,1,2023,1,1,1,1
2023-02-01,2,13A,DOPQ001K009,1776.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,3.0,0.0,1363.0,2324.0,1442.0,1552.0,1708.0,1499.0,710.0,3960.0,1302.0,1584.0,1356.0,2902.0,1709.6666666666667,533.4925803920179,1648.0,350.8999857509252,1808.5,869.3420186868602,0,1.0,2,2023,1,1,1,1
2023-03-01,2,13A,DOPQ001K009,2904.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,1776.0,1363.0,2324.0,1442.0,1552.0,1708.0,1499.0,710.0,3960.0,1302.0,1584.0,1356.0,1821.0,482.0777945518755,1694.1666666666667,345.5571829186397,1714.6666666666667,798.4626516378871,0,1.0,3,2023,1,1,1,1
2023-04-01,2,13A,DOPQ001K009,1888.0,0,1,2021-01-01,2024-05-01,1,0,0,8,0.0,2.0,0.0,2904.0,1776.0,1363.0,2324.0,1442.0,1552.0,1708.0,1499.0,710.0,3960.0,1302.0,1584.0,2014.3333333333333,797.6668059618212,1893.5,603.6806274844338,1843.6666666666667,858.0712338869322,0,1.0,4,2023,2,1,1,1
2023-05-01,2,13A,DOPQ001K009,1593.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,8.0,0.0,1888.0,2904.0,1776.0,1363.0,2324.0,1442.0,1552.0,1708.0,1499.0,710.0,3960.0,1302.0,2189.333333333333,621.4477720076995,1949.5,580.8172690270148,1869.0,854.1868009452563,0,1.0,5,2023,2,1,1,1
2023-06-01,2,13A,DOPQ001K009,3107.0,0,1,2021-01-01,2024-05-01,1,0,1,6,0.0,2.0,0.0,1593.0,1888.0,2904.0,1776.0,1363.0,2324.0,1442.0,1552.0,1708.0,1499.0,710.0,3960.0,2128.333333333333,687.7501968980698,1974.6666666666667,557.2215597647549,1893.25,840.6499785068911,0,1.0,6,2023,2,1,1,1
2023-07-01,2,13A,DOPQ001K009,1051.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,6.0,0.0,3107.0,1593.0,1888.0,2904.0,1776.0,1363.0,2324.0,1442.0,1552.0,1708.0,1499.0,710.0,2196.0,802.6188385528965,2105.1666666666665,722.5569643056986,1822.1666666666667,668.4252638353321,0,1.0,7,2023,3,1,1,1
2023-08-01,2,13A,DOPQ001K009,1056.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,1051.0,3107.0,1593.0,1888.0,2904.0,1776.0,1363.0,2324.0,1442.0,1552.0,1708.0,1499.0,1917.0,1065.605930914426,2053.1666666666665,794.3141486003296,1850.5833333333333,622.5175365669093,0,1.0,8,2023,3,1,1,1
2023-09-01,2,13A,DOPQ001K009,1877.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,1.0,0.0,1056.0,1051.0,3107.0,1593.0,1888.0,2904.0,1776.0,1363.0,2324.0,1442.0,1552.0,1708.0,1738.0,1185.5914135991372,1933.1666666666667,892.8375925478646,1813.6666666666667,657.4196574948196,0,1.0,9,2023,3,1,1,1
2023-10-01,2,13A,DOPQ001K009,834.0,0,1,2021-01-01,2024-05-01,1,0,0,0,1.0,1.0,0.0,1877.0,1056.0,1051.0,3107.0,1593.0,1888.0,2904.0,1776.0,1363.0,2324.0,1442.0,1552.0,1328.0,475.4545193811922,1762.0,757.7128743792068,1827.75,656.7601091030809,0,1.0,10,2023,4,1,1,1
2023-11-01,2,13A,DOPQ001K009,965.0,0,1,2021-01-01,2024-05-01,1,0,0,0,0.0,0.0,0.0,834.0,1877.0,1056.0,1051.0,3107.0,1593.0,1888.0,2904.0,1776.0,1363.0,2324.0,1442.0,1255.6666666666667,549.4199972091786,1586.3333333333333,840.3331878883912,1767.9166666666667,714.3473128201248,0,1.0,11,2023,4,1,1,1
2023-12-01,2,13A,DOPQ001K009,1484.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,0.0,0.0,965.0,834.0,1877.0,1056.0,1051.0,3107.0,1593.0,1888.0,2904.0,1776.0,1363.0,2324.0,1225.3333333333333,568.1481614273989,1481.6666666666667,877.6194315685278,1728.1666666666667,746.6717464654041,0,1.0,12,2023,4,1,1,1
2024-01-01,2,13A,DOPQ001K009,1414.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,2.0,0.0,1484.0,965.0,834.0,1877.0,1056.0,1051.0,3107.0,1593.0,1888.0,2904.0,1776.0,1363.0,1094.3333333333333,343.75912109111187,1211.1666666666667,392.5187468983689,1658.1666666666667,724.7887257468184,0,1.0,1,2024,1,1,1,1
2024-02-01,2,13A,DOPQ001K009,2247.0,0,1,2021-01-01,2024-05-01,1,0,1,3,0.0,1.0,0.0,1414.0,1484.0,965.0,834.0,1877.0,1056.0,1051.0,3107.0,1593.0,1888.0,2904.0,1776.0,1287.6666666666667,281.62090358020964,1271.6666666666667,390.86604696067656,1662.4166666666667,723.048025354953,0,1.0,2,2024,1,1,1,1
2024-03-01,2,13A,DOPQ001K009,1402.0,0,1,2021-01-01,2024-05-01,1,0,0,4,1.0,3.0,0.0,2247.0,1414.0,1484.0,965.0,834.0,1877.0,1056.0,1051.0,3107.0,1593.0,1888.0,2904.0,1715.0,462.0530272598594,1470.1666666666667,535.2066579057719,1701.6666666666667,742.3018662283292,0,1.0,3,2024,1,1,1,1
2024-04-01,2,13A,DOPQ001K009,1580.0,0,1,2021-01-01,2024-05-01,1,0,0,6,0.0,4.0,0.0,1402.0,2247.0,1414.0,1484.0,965.0,834.0,1877.0,1056.0,1051.0,3107.0,1593.0,1888.0,1687.6666666666667,484.4340340369716,1391.0,496.7413814048506,1576.5,640.8323422776746,0,1.0,4,2024,2,1,1,1
2024-05-01,2,13A,DOPQ001K009,1635.0,0,1,2021-01-01,2024-05-01,1,0,0,5,0.0,6.0,0.0,1580.0,1402.0,2247.0,1414.0,1484.0,965.0,834.0,1877.0,1056.0,1051.0,3107.0,1593.0,1743.0,445.4581910797021,1515.3333333333333,416.2882014502285,1550.8333333333333,633.3462119902698,0,1.0,5,2024,2,1,1,1
2021-01-01,2,13A,DOPQ004K002,1027.0,0,1,2021-01-01,2024-05-01,1,0,0,1,,,0.0,,,,,,,,,,,,,,,,,,,0,1.0,1,2021,1,1,1,1
2021-02-01,2,13A,DOPQ004K002,3731.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,1027.0,,,,,,,,,,,,1027.0,,1027.0,,1027.0,,0,1.0,2,2021,1,1,1,1
2021-03-01,2,13A,DOPQ004K002,6671.0,0,1,2021-01-01,2024-05-01,1,0,0,4,0.0,1.0,0.0,3731.0,1027.0,,,,,,,,,,,2379.0,1912.0167363284245,2379.0,1912.0167363284245,2379.0,1912.0167363284245,1,0.8,3,2021,1,1,1,1
2021-04-01,2,13A,DOPQ004K002,1916.0,0,1,2021-01-01,2024-05-01,1,0,0,3,0.0,4.0,0.0,6671.0,3731.0,1027.0,,,,,,,,,,3809.6666666666665,2822.8222284326253,3809.6666666666665,2822.8222284326253,3809.6666666666665,2822.8222284326253,0,1.0,4,2021,2,1,1,1
2021-05-01,2,13A,DOPQ004K002,507.0,0,1,2021-01-01,2024-05-01,1,0,0,5,0.0,3.0,0.0,1916.0,6671.0,3731.0,1027.0,,,,,,,,,4106.0,2399.578087914623,3336.25,2491.728366014241,3336.25,2491.728366014241,0,1.0,5,2021,2,1,1,1
2021-06-01,2,13A,DOPQ004K002,2113.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,5.0,0.0,507.0,1916.0,6671.0,3731.0,1027.0,,,,,,,,3031.333333333333,3229.8142877467944,2770.4,2501.492314599427,2770.4,2501.492314599427,0,1.0,6,2021,2,1,1,1
2021-07-01,2,13A,DOPQ004K002,1081.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,1.0,0.0,2113.0,507.0,1916.0,6671.0,3731.0,1027.0,,,,,,,1512.0,875.9115252124489,2660.833333333333,2253.44184896497,2660.833333333333,2253.44184896497,0,1.0,7,2021,3,1,1,1
2021-08-01,2,13A,DOPQ004K002,2070.0,0,1,2021-01-01,2024-05-01,1,0,0,2,1.0,1.0,0.0,1081.0,2113.0,507.0,1916.0,6671.0,3731.0,1027.0,,,,,,1233.6666666666667,813.8116080109274,2669.833333333333,2245.7059840207635,2435.1428571428573,2142.0131052020065,0,1.0,8,2021,3,1,1,1
2021-09-01,2,13A,DOPQ004K002,2914.0,0,1,2021-01-01,2024-05-01,1,0,0,0,0.0,2.0,0.0,2070.0,1081.0,2113.0,507.0,1916.0,6671.0,3731.0,1027.0,,,,,1754.6666666666667,583.8084731599329,2393.0,2190.4283599332803,2389.5,1987.3163527013728,0,1.0,9,2021,3,1,1,1
2021-10-01,2,13A,DOPQ004K002,1396.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,0.0,0.0,2914.0,2070.0,1081.0,2113.0,507.0,1916.0,6671.0,3731.0,1027.0,,,,2021.6666666666667,917.4553576786896,1766.8333333333333,849.4151909794567,2447.777777777778,1867.167559284502,0,1.0,10,2021,4,1,1,1
2021-11-01,2,13A,DOPQ004K002,3774.0,0,1,2021-01-01,2024-05-01,1,0,1,0,0.0,1.0,0.0,1396.0,2914.0,2070.0,1081.0,2113.0,507.0,1916.0,6671.0,3731.0,1027.0,,,2126.6666666666665,760.5848626769616,1680.1666666666667,857.6398816908336,2342.6,1791.5272938039332,0,1.0,11,2021,4,1,1,1
2021-12-01,2,13A,DOPQ004K002,1629.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,3774.0,1396.0,2914.0,2070.0,1081.0,2113.0,507.0,1916.0,6671.0,3731.0,1027.0,,2694.6666666666665,1204.0769632101317,2224.6666666666665,990.62276708476,2472.7272727272725,1753.532782180538,0,1.0,12,2021,4,1,1,1
2022-01-01,2,13A,DOPQ004K002,1087.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,1629.0,3774.0,1396.0,2914.0,2070.0,1081.0,2113.0,507.0,1916.0,6671.0,3731.0,1027.0,2266.333333333333,1310.8647273206084,2144.0,1020.7814653489748,2402.4166666666665,1689.5756572332448,0,1.0,1,2022,1,1,1,1
2022-02-01,2,13A,DOPQ004K002,2569.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,1087.0,1629.0,3774.0,1396.0,2914.0,2070.0,1081.0,2113.0,507.0,1916.0,6671.0,3731.0,2163.333333333333,1420.9596522538325,2145.0,1019.5340112031575,2407.4166666666665,1685.2184891166503,0,1.0,2,2022,1,1,1,1
2022-03-01,2,13A,DOPQ004K002,1233.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,2.0,0.0,2569.0,1087.0,1629.0,3774.0,1396.0,2914.0,2070.0,1081.0,2113.0,507.0,1916.0,6671.0,1761.6666666666667,749.8542080520272,2228.1666666666665,1032.4629614018447,2310.583333333333,1634.8836743902848,0,1.0,3,2022,1,1,1,1
2022-04-01,2,13A,DOPQ004K002,1530.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,1233.0,2569.0,1087.0,1629.0,3774.0,1396.0,2914.0,2070.0,1081.0,2113.0,507.0,1916.0,1629.6666666666667,816.7553693324169,1948.0,1037.200848437756,1857.4166666666667,908.7915510904209,0,1.0,4,2022,2,1,1,1
2022-05-01,2,13A,DOPQ004K002,996.0,0,1,2021-01-01,2024-05-01,1,0,0,8,0.0,2.0,0.0,1530.0,1233.0,2569.0,1087.0,1629.0,3774.0,1396.0,2914.0,2070.0,1081.0,2113.0,507.0,1777.3333333333333,701.501484911709,1970.3333333333333,1024.3002814930137,1825.25,913.3492934349822,0,1.0,5,2022,2,1,1,1
2022-06-01,2,13A,DOPQ004K002,2874.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,8.0,0.0,996.0,1530.0,1233.0,2569.0,1087.0,1629.0,3774.0,1396.0,2914.0,2070.0,1081.0,2113.0,1253.0,267.5612079506283,1507.3333333333333,575.4742971381672,1866.0,858.445847288734,0,1.0,6,2022,2,1,1,1
2022-07-01,2,13A,DOPQ004K002,581.0,0,1,2021-01-01,2024-05-01,1,0,0,2,1.0,1.0,0.0,2874.0,996.0,1530.0,1233.0,2569.0,1087.0,1629.0,3774.0,1396.0,2914.0,2070.0,1081.0,1800.0,967.6755654660292,1714.8333333333333,806.2866529136318,1929.4166666666667,905.1879220595156,0,1.0,7,2022,3,1,1,1
2022-08-01,2,13A,DOPQ004K002,1259.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,2.0,0.0,581.0,2874.0,996.0,1530.0,1233.0,2569.0,1087.0,1629.0,3774.0,1396.0,2914.0,2070.0,1483.6666666666667,1221.8127243294418,1630.5,905.4525387893068,1887.75,957.7720477517314,0,1.0,8,2022,3,1,1,1
2022-09-01,2,13A,DOPQ004K002,2720.0,0,1,2021-01-01,2024-05-01,1,0,1,0,0.0,1.0,0.0,1259.0,581.0,2874.0,996.0,1530.0,1233.0,2569.0,1087.0,1629.0,3774.0,1396.0,2914.0,1571.3333333333333,1177.975523231842,1412.1666666666667,783.6370120576668,1820.1666666666667,972.2467731387889,0,1.0,9,2022,3,1,1,1
2022-10-01,2,13A,DOPQ004K002,2065.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,2720.0,1259.0,581.0,2874.0,996.0,1530.0,1233.0,2569.0,1087.0,1629.0,3774.0,1396.0,1520.0,1093.1244210976165,1660.0,935.9737175797196,1804.0,953.843612110306,0,1.0,10,2022,4,1,1,1
2022-11-01,2,13A,DOPQ004K002,1539.0,0,1,2021-01-01,2024-05-01,1,0,1,0,0.0,1.0,0.0,2065.0,2720.0,1259.0,581.0,2874.0,996.0,1530.0,1233.0,2569.0,1087.0,1629.0,3774.0,2014.6666666666667,731.7993805226486,1749.1666666666667,946.5362997089268,1859.75,947.3577729664752,0,1.0,11,2022,4,1,1,1
2022-12-01,2,13A,DOPQ004K002,2854.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,1539.0,2065.0,2720.0,1259.0,581.0,2874.0,996.0,1530.0,1233.0,2569.0,1087.0,1629.0,2108.0,591.6730516087401,1839.6666666666667,884.0162140292831,1673.5,732.034090115282,0,1.0,12,2022,4,1,1,1
2023-01-01,2,13A,DOPQ004K002,884.0,0,1,2021-01-01,2024-05-01,1,0,0,3,0.0,1.0,0.0,2854.0,1539.0,2065.0,2720.0,1259.0,581.0,2874.0,996.0,1530.0,1233.0,2569.0,1087.0,2152.6666666666665,661.8688188254016,1836.3333333333333,879.3615107944328,1775.5833333333333,806.8547755252357,0,1.0,1,2023,1,1,1,1
2023-02-01,2,13A,DOPQ004K002,2077.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,3.0,0.0,884.0,2854.0,1539.0,2065.0,2720.0,1259.0,581.0,2874.0,996.0,1530.0,1233.0,2569.0,1759.0,1003.2571953392604,1886.8333333333333,797.7667370019053,1758.6666666666667,824.5384751299945,0,1.0,2,2023,1,1,1,1
2023-03-01,2,13A,DOPQ004K002,2959.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,1.0,0.0,2077.0,884.0,2854.0,1539.0,2065.0,2720.0,1259.0,581.0,2874.0,996.0,1530.0,1233.0,1938.3333333333333,992.2934713749418,2023.1666666666667,736.5632129469045,1717.6666666666667,792.1790813759832,0,1.0,3,2023,1,1,1,1
2023-04-01,2,13A,DOPQ004K002,1721.0,0,1,2021-01-01,2024-05-01,1,0,0,8,0.0,2.0,0.0,2959.0,2077.0,884.0,2854.0,1539.0,2065.0,2720.0,1259.0,581.0,2874.0,996.0,1530.0,1973.3333333333333,1041.3771330950822,2063.0,786.551206216099,1861.5,850.7095968553651,0,1.0,4,2023,2,1,1,1
2023-05-01,2,13A,DOPQ004K002,1316.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,8.0,0.0,1721.0,2959.0,2077.0,884.0,2854.0,1539.0,2065.0,2720.0,1259.0,581.0,2874.0,996.0,2252.333333333333,637.3518128422735,2005.6666666666667,798.8180435284789,1877.4166666666667,845.715561288818,0,1.0,5,2023,2,1,1,1
2023-06-01,2,13A,DOPQ004K002,4007.0,0,1,2021-01-01,2024-05-01,1,0,1,6,0.0,2.0,0.0,1316.0,1721.0,2959.0,2077.0,884.0,2854.0,1539.0,2065.0,2720.0,1259.0,581.0,2874.0,1998.6666666666667,855.9709886049483,1968.5,829.4727843636585,1904.0833333333333,820.0522664421882,0,1.0,6,2023,2,1,1,1
2023-07-01,2,13A,DOPQ004K002,631.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,6.0,0.0,4007.0,1316.0,1721.0,2959.0,2077.0,884.0,2854.0,1539.0,2065.0,2720.0,1259.0,581.0,2348.0,1450.9365940660532,2160.6666666666665,1148.0356556599916,1998.5,989.576998703808,0,1.0,7,2023,3,1,1,1
2023-08-01,2,13A,DOPQ004K002,1093.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,631.0,4007.0,1316.0,1721.0,2959.0,2077.0,884.0,2854.0,1539.0,2065.0,2720.0,1259.0,1984.6666666666667,1784.5672678084543,2118.5,1207.4157113438605,2002.6666666666667,983.150347637942,0,1.0,8,2023,3,1,1,1
2023-09-01,2,13A,DOPQ004K002,2495.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,1.0,0.0,1093.0,631.0,4007.0,1316.0,1721.0,2959.0,2077.0,884.0,2854.0,1539.0,2065.0,2720.0,1910.3333333333333,1830.4014131696172,1954.5,1278.8913558234728,1988.8333333333333,995.6536302927595,0,1.0,9,2023,3,1,1,1
2023-10-01,2,13A,DOPQ004K002,1220.0,0,1,2021-01-01,2024-05-01,1,0,0,0,1.0,1.0,0.0,2495.0,1093.0,631.0,4007.0,1316.0,1721.0,2959.0,2077.0,884.0,2854.0,1539.0,2065.0,1406.3333333333333,970.6994042098368,1877.1666666666667,1218.6100962435307,1970.0833333333333,982.6665446013656,0,1.0,10,2023,4,1,1,1
2023-11-01,2,13A,DOPQ004K002,1255.0,0,1,2021-01-01,2024-05-01,1,0,0,0,0.0,0.0,0.0,1220.0,2495.0,1093.0,631.0,4007.0,1316.0,1721.0,2959.0,2077.0,884.0,2854.0,1539.0,1602.6666666666667,775.3878599341962,1793.6666666666667,1248.2547282773126,1899.6666666666667,1005.2626371734748,0,1.0,11,2023,4,1,1,1
2023-12-01,2,13A,DOPQ004K002,2015.0,0,1,2021-01-01,2024-05-01,1,0,0,2,0.0,0.0,0.0,1255.0,1220.0,2495.0,1093.0,631.0,4007.0,1316.0,1721.0,2959.0,2077.0,884.0,2854.0,1656.6666666666667,726.2288436390643,1783.5,1253.162040599699,1876.0,1017.790655381458,0,1.0,12,2023,4,1,1,1
2024-01-01,2,13A,DOPQ004K002,1819.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,2.0,0.0,2015.0,1255.0,1220.0,2495.0,1093.0,631.0,4007.0,1316.0,1721.0,2959.0,2077.0,884.0,1496.6666666666667,449.2308241130972,1451.5,678.2877707875924,1806.0833333333333,972.3005949652072,0,1.0,1,2024,1,1,1,1
2024-02-01,2,13A,DOPQ004K002,2658.0,0,1,2021-01-01,2024-05-01,1,0,1,3,0.0,1.0,0.0,1819.0,2015.0,1255.0,1220.0,2495.0,1093.0,631.0,4007.0,1316.0,1721.0,2959.0,2077.0,1696.3333333333333,394.5698079343282,1649.5,552.6270894554493,1884.0,928.152123111488,0,1.0,2,2024,1,1,1,1
2024-03-01,2,13A,DOPQ004K002,1444.0,0,1,2021-01-01,2024-05-01,1,0,0,4,1.0,3.0,0.0,2658.0,1819.0,2015.0,1255.0,1220.0,2495.0,1093.0,631.0,4007.0,1316.0,1721.0,2959.0,2164.0,438.8974823349979,1910.3333333333333,604.3441624328538,1932.4166666666667,953.9309540797564,0,1.0,3,2024,1,1,1,1
2024-04-01,2,13A,DOPQ004K002,1423.0,0,1,2021-01-01,2024-05-01,1,0,0,6,0.0,4.0,0.0,1444.0,2658.0,1819.0,2015.0,1255.0,1220.0,2495.0,1093.0,631.0,4007.0,1316.0,1721.0,1973.6666666666667,621.6030351706246,1735.1666666666667,550.942979505745,1806.1666666666667,904.6966174895144,0,1.0,4,2024,2,1,1,1
2024-05-01,2,13A,DOPQ004K002,2080.0,0,1,2021-01-01,2024-05-01,1,0,0,5,0.0,6.0,0.0,1423.0,1444.0,2658.0,1819.0,2015.0,1255.0,1220.0,2495.0,1093.0,631.0,4007.0,1316.0,1841.6666666666667,707.0433744356371,1769.0,518.2420283998597,1781.3333333333333,911.3126729497328,0,1.0,5,2024,2,1,1,1
2021-01-01,2,13A,FSTU001KSW,1276.0,0,1,2021-01-01,2024-05-01,1,0,0,1,,,0.0,,,,,,,,,,,,,,,,,,,0,1.0,1,2021,1,1,1,1
2021-02-01,2,13A,FSTU001KSW,902.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,1276.0,,,,,,,,,,,,1276.0,,1276.0,,1276.0,,0,1.0,2,2021,1,1,1,1
2021-03-01,2,13A,FSTU001KSW,2312.0,0,1,2021-01-01,2024-05-01,1,0,0,4,0.0,1.0,0.0,902.0,1276.0,,,,,,,,,,,1089.0,264.45793616376875,1089.0,264.45793616376875,1089.0,264.45793616376875,1,0.8,3,2021,1,1,1,1
2021-04-01,2,13A,FSTU001KSW,1170.0,0,1,2021-01-01,2024-05-01,1,0,0,3,0.0,4.0,0.0,2312.0,902.0,1276.0,,,,,,,,,,1496.6666666666667,730.4418753968952,1496.6666666666667,730.4418753968952,1496.6666666666667,730.4418753968952,0,1.0,4,2021,2,1,1,1
2021-05-01,2,13A,FSTU001KSW,1209.0,0,1,2021-01-01,2024-05-01,1,0,0,5,0.0,3.0,0.0,1170.0,2312.0,902.0,1276.0,,,,,,,,,1461.3333333333333,748.786573953709,1415.0,618.3645095464864,1415.0,618.3645095464864,0,1.0,5,2021,2,1,1,1
2021-06-01,2,13A,FSTU001KSW,1202.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,5.0,0.0,1209.0,1170.0,2312.0,902.0,1276.0,,,,,,,,1563.6666666666667,648.3689793114206,1373.8,543.3858665810144,1373.8,543.3858665810144,0,1.0,6,2021,2,1,1,1
2021-07-01,2,13A,FSTU001KSW,1353.0,0,1,2021-01-01,2024-05-01,1,0,1,1,0.0,1.0,0.0,1202.0,1209.0,1170.0,2312.0,902.0,1276.0,,,,,,,1193.6666666666667,20.792626898334248,1345.1666666666667,491.0537309365103,1345.1666666666667,491.0537309365103,0,1.0,7,2021,3,1,1,1
2021-08-01,2,13A,FSTU001KSW,1706.0,0,1,2021-01-01,2024-05-01,1,0,0,2,1.0,1.0,0.0,1353.0,1202.0,1209.0,1170.0,2312.0,902.0,1276.0,,,,,,1254.6666666666667,85.23105850177696,1358.0,489.8893752675189,1346.2857142857142,448.2784530050171,0,1.0,8,2021,3,1,1,1
2021-09-01,2,13A,FSTU001KSW,2070.0,0,1,2021-01-01,2024-05-01,1,0,0,0,0.0,2.0,0.0,1706.0,1353.0,1202.0,1209.0,1170.0,2312.0,902.0,1276.0,,,,,1420.3333333333333,258.65871980919826,1492.0,448.4172164402255,1391.25,434.0739732876347,0,1.0,9,2021,3,1,1,1
2021-10-01,2,13A,FSTU001KSW,1137.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,0.0,0.0,2070.0,1706.0,1353.0,1202.0,1209.0,1170.0,2312.0,902.0,1276.0,,,,1709.6666666666667,358.51406295058126,1451.6666666666667,362.5778077415476,1466.6666666666667,464.8190508144002,0,1.0,10,2021,4,1,1,1
2021-11-01,2,13A,FSTU001KSW,2119.0,0,1,2021-01-01,2024-05-01,1,0,1,0,0.0,1.0,0.0,1137.0,2070.0,1706.0,1353.0,1202.0,1209.0,1170.0,2312.0,902.0,1276.0,,,1637.6666666666667,470.2385919225828,1446.1666666666667,367.91597772679927,1433.7,450.4647106661692,0,1.0,11,2021,4,1,1,1
2021-12-01,2,13A,FSTU001KSW,996.0,0,1,2021-01-01,2024-05-01,1,0,0,1,1.0,0.0,0.0,2119.0,1137.0,2070.0,1706.0,1353.0,1202.0,1209.0,1170.0,2312.0,902.0,1276.0,,1775.3333333333333,553.355521643485,1597.8333333333333,432.4929671875217,1496.0,474.6796814695147,0,1.0,12,2021,4,1,1,1
2022-01-01,2,13A,FSTU001KSW,1277.0,0,1,2021-01-01,2024-05-01,1,0,0,1,0.0,1.0,0.0,996.0,2119.0,1137.0,2070.0,1706.0,1353.0,1202.0,1209.0,1170.0,2312.0,902.0,1276.0,1417.3333333333333,611.7371439869688,1563.5,476.1717127255671,1454.3333333333333,475.0478125856641,0,1.0,1,2022,1,1,1,1
