cabang,sku,dataset_label,n_train,zero_ratio,zero_bucket,qty_median,scale_bucket,qty_mean,qty_std,qty_max,spike_ratio,adf_level_p,adf_diff1_p,acf_lag1,acf_lag2,acf_lag3,acf_lag6,acf_lag12,seasonal_flag,sarimax_d_sug,sarimax_D_sug,sarimax_family,lgbm_size_bucket,lgbm_max_depth_sug,lgbm_num_leaves_sug,lgbm_min_data_in_leaf_sug,tft_use,tft_encoder_length_sug,tft_hidden_size_sug
14A,BUVW001K671,full,41,0.0,dense,100.0,high,125.46341463414635,67.09549074303564,338.0,0.04878048780487805,1.5660153243993717e-05,4.303016908586193e-05,0.1952442103332473,0.009850302621699484,-0.15963128807878507,-0.08481948016355134,0.07683237366360032,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW001K731,full,41,0.0,dense,296.0,high,320.5121951219512,119.680224337862,556.0,0.0,0.007144275536769373,1.5726399120896686e-09,-0.04570778462882222,0.19145369458840888,0.003635573711916087,0.0008995398022364289,0.19975786293907777,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW001K732,full,41,0.0,dense,530.0,high,652.7073170731708,409.1063580477844,1674.0,0.07317073170731707,4.173139376577939e-10,0.0005158145005910043,-0.146514025985657,-0.0275831659136655,-0.13856915622913257,0.07119544190820792,-0.015417843074821387,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW001K733,full,41,0.0,dense,490.0,high,548.0243902439024,277.86970757936876,1268.0,0.0,0.004214191144313748,7.751505624448745e-28,-0.2732419463680359,0.2971190054203417,-0.3669866590768997,0.262223029635647,0.16799613614195646,0,0,0,mixed,small,6,16,10,1,24,32
14A,BUVW001K750,full,41,0.0,dense,224.0,high,257.1707317073171,115.34576334634585,642.0,0.07317073170731707,0.926457919585198,0.002361194884543879,-0.12713981496476937,0.10753114970922485,-0.13235811852278317,0.010855040141779407,0.03767823334655013,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW001K752,full,41,0.0,dense,224.0,high,228.78048780487805,101.63550368722584,422.0,0.0,0.48041011282421553,0.007157590025927986,-0.1520669690608912,-0.02826248151327588,0.05687094194492522,-0.1553362818106299,0.07469646666013373,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW001K753,full,41,0.0,dense,162.0,high,174.5121951219512,72.61787725870934,374.0,0.0,2.0264705162148587e-12,0.004694319842830359,-0.25716530733627785,0.12540626321702827,0.028528221453283445,-0.08493983752020812,0.1351748188811666,0,0,0,mixed,small,6,16,10,1,24,32
14A,BUVW001K754,full,41,0.0,dense,54.0,high,64.04878048780488,47.88003300934127,282.0,0.024390243902439025,8.203071365245003e-11,1.702115323544703e-06,-0.17814528024632195,-0.11030365091272039,0.08926777785147343,0.03419090656110132,-0.17525597035816387,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW001K755,full,41,0.0,dense,120.0,high,127.51219512195122,53.03683717531595,256.0,0.0,0.0150735796608497,0.002361546764953037,-0.0711957376122084,0.07601211137966375,-0.2548423942023076,0.014013253244005115,0.24906125789301062,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW001K911,full,41,0.0,dense,284.0,high,315.9024390243902,128.58242587501,648.0,0.024390243902439025,0.856761732657372,0.0003864506259788495,-0.04995959003721659,0.0679111912034079,-0.1277831222742035,0.19238938064018904,0.1730754808408314,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW001K915,full,41,0.0,dense,82.0,high,90.53658536585365,48.43196132770983,276.0,0.04878048780487805,1.1517339414784217e-06,5.468343244227342e-16,0.10526993998814396,-0.06404982584719372,-0.16987180100885713,0.12726207583916377,-0.17681152502956568,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW001K924,full,41,0.0,dense,86.0,high,96.04878048780488,46.49782318534503,231.0,0.04878048780487805,2.825204570904636e-08,1.9532533866446985e-19,-0.012188112544898912,0.003964118498230489,-0.3134834054334581,0.028102711644208765,0.14165626341907508,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW001KALU,full,41,0.0,dense,122.0,high,137.8780487804878,57.76296180163861,282.0,0.024390243902439025,2.968792884236582e-09,9.732397087160737e-11,-0.07376091149751106,0.041624548376980416,-0.08921501759850724,0.05633364537217112,-0.08898740031871052,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW001KBA,full,41,0.0,dense,72.0,high,89.26829268292683,65.19049945745311,270.0,0.04878048780487805,0.9771389958451056,0.31159675445785684,0.1491498811537652,-0.07779042498099972,0.16607608136929553,0.14503953738480835,0.10156810567694463,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW001KBB,full,41,0.024390243902439025,dense,84.0,high,95.85365853658537,78.95491149244921,268.0,0.0,0.3437727398327316,0.14189874237975653,-0.029333899155360825,0.1010702968342181,-0.08591944823000416,0.024569790924816523,0.2245583205277452,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW001KBC,full,41,0.07317073170731707,dense,38.0,medium,58.26829268292683,71.17198338891642,387.0,0.07317073170731707,0.9538220857653997,5.6711709308705683e-14,-0.14441084043984143,0.20458258570865953,0.017004136864683928,-0.07140212237817077,0.08181181766556485,0,1,0,MA_or_low_AR,small,6,16,10,1,24,16
14A,BUVW001KBY,full,40,0.325,semi_sparse,9.0,medium,9.45,10.106991740932711,48.0,0.025,0.04188690569447067,2.6792259543325505e-07,0.07070897863902208,-0.06436030020833856,-0.33070797459775597,0.19417781570822562,-0.018456788574010386,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
14A,BUVW001KPWM,full,41,0.12195121951219512,dense,24.0,medium,38.63414634146341,51.31751947315896,284.0,0.0975609756097561,1.6079487496629833e-09,3.167294098634275e-07,-0.10383810948220347,-0.08008876654574669,-0.0987416908427649,0.005228407372845925,-0.059699613250196036,0,0,0,MA_or_low_AR,small,6,16,10,1,24,16
14A,BUVW001KSB,full,41,0.0,dense,1612.0,high,1846.8292682926829,757.4167248760428,3400.0,0.0,8.420041293664227e-13,1.2455287634134245e-05,-0.27119059628018705,0.2748452871808914,-0.1401135190601467,0.20606677309995605,0.07702241544857144,0,0,0,mixed,small,6,16,10,1,24,32
14A,BUVW001KSBM,full,41,0.0,dense,730.0,high,859.5121951219512,371.7039226286978,2176.0,0.04878048780487805,2.3007796853993427e-09,0.006203351449606485,-0.09914435938981248,0.2112815985180972,0.03988100485507703,0.24803894390882403,0.09336688167639604,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW001KSW,full,41,0.0,dense,3763.0,high,4218.048780487805,1598.9555802338525,7536.0,0.0,0.007058304853241421,4.3791900475834837e-10,-0.2754718481224386,0.34716596806402583,-0.18142176502638097,0.11093972855223974,0.07226854843886042,0,0,0,mixed,small,6,16,10,1,24,32
14A,BUVW001KSWM,full,41,0.0,dense,138.0,high,138.0,56.17517245189373,278.0,0.0,3.5218565296216305e-10,1.058045748678504e-11,-0.14470077480075422,0.07388335208277218,0.07204537892351814,0.014529494715827169,0.059734127675756185,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW002KBA,full,41,0.024390243902439025,dense,134.0,high,136.78048780487805,90.53383682224064,352.0,0.0,1.4598875714536737e-09,1.1191591801564233e-10,-0.27927193396677974,-0.2271299830338091,0.2478591871043188,0.17034314887108515,0.07210149196543493,0,0,0,mixed,small,6,16,10,1,24,32
14A,BUVW002KBB,full,41,0.04878048780487805,dense,96.0,high,135.1219512195122,113.67061958174399,354.0,0.0,0.0024188895834084552,8.810440914488249e-08,-0.34338664584453,0.016494254795074013,0.045416161442288334,0.002214314853036392,0.2016317479400552,0,0,0,mixed,small,6,16,10,1,24,32
14A,BUVW002KBC,full,41,0.17073170731707318,dense,12.0,medium,16.926829268292682,14.436741744421488,48.0,0.0,0.7207079248894281,0.00019095344638790843,0.07741416376388166,-0.07420083504303658,0.21561327254895915,0.1658963012183134,0.04517555426923459,0,1,0,MA_or_low_AR,small,5,16,10,1,24,16
14A,BUVW025C190,full,41,0.21951219512195122,semi_sparse,24.0,medium,34.53658536585366,31.77113277881008,144.0,0.04878048780487805,1.3817368975960382e-06,2.277622107771219e-06,0.09850297876673961,-0.024636352835344644,0.1438039954512279,0.16687034302493337,-0.08936300218952085,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
14A,BUVW025C192,full,41,0.0,dense,216.0,high,260.4878048780488,172.0283584109346,960.0,0.024390243902439025,1.3743955589628912e-05,0.008656691334866134,0.180656562440298,0.08597488609588208,-0.04111837344340688,-0.05299392704347172,0.22777668424678552,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW025C301,full,40,0.275,semi_sparse,24.0,medium,36.0,30.74460553057673,96.0,0.0,1.5704833093045756e-06,7.110081607677958e-08,0.08984375,-0.10156249999999999,-0.14453124999999997,-0.0078125,0.046875,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
14A,BUVW025C465,full,41,0.0,dense,144.0,high,160.390243902439,88.74144410837037,336.0,0.0,1.5622884016803e-06,3.2142338289667526e-08,0.0908428351075055,-0.04215698432071288,0.024156370811768076,-0.07857156842909076,0.04707593369752269,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW025C650,full,41,0.04878048780487805,dense,96.0,high,108.8780487804878,72.81490064607354,288.0,0.0,0.990094007494709,0.0002755055763516896,0.011671642948543946,0.020693577365026417,0.18618080059973888,-0.14121815502733723,-0.05317027931805553,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW025C657,full,41,0.34146341463414637,semi_sparse,24.0,medium,38.63414634146341,47.662226184663766,240.0,0.024390243902439025,1.3695956017962652e-08,1.1448233793476673e-23,-0.048275185905847916,0.20926286257296717,-0.11885153174351781,0.11356471635217284,-0.08517730817382388,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
14A,BUVW025C732,full,41,0.0975609756097561,dense,48.0,medium,63.21951219512195,42.51324040526783,168.0,0.024390243902439025,0.9951694648498858,3.398430748038773e-05,-0.0766591148227845,-0.24426265249827014,0.2935360640042468,-0.026025423487814368,-0.3829874968007357,1,1,1,MA_or_low_AR,small,5,16,10,1,24,16
14A,BUVW025C733,full,41,0.04878048780487805,dense,120.0,high,138.73170731707316,94.71827289130748,408.0,0.024390243902439025,8.387676584115562e-10,0.00012346410694286038,-0.12362886038819676,0.00450394536829802,0.1214403840718645,0.1578901636965007,0.08883857982018592,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW025CSB,full,41,0.0,dense,384.0,high,423.219512195122,180.38008651111159,888.0,0.0,2.2719768625156005e-08,9.475859661475838e-06,-0.03479585281604111,0.0664078625889886,0.11839957453978686,-0.07943573865790471,-0.13036327351615484,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW025CSW,full,41,0.0,dense,264.0,high,313.7560975609756,217.88446255846296,1224.0,0.024390243902439025,0.007699173683510166,5.999633334907651e-26,-0.1590185510786216,0.2333729949071508,0.1965875167451959,-0.08780419236188101,0.06542499595805613,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW050C190,full,41,0.0,dense,84.0,high,76.09756097560975,39.85461383456674,156.0,0.0,1.1095586681619576e-08,2.0046288215153375e-12,-0.00037481966859477604,0.02418126171311465,0.13729455702517218,-0.14614057085844487,-0.0788483058959943,0,0,0,MA_or_low_AR,small,5,16,10,1,24,32
14A,BUVW050C192,full,41,0.0,dense,444.0,high,516.8780487804878,320.0356382593938,1656.0,0.07317073170731707,2.849973472014247e-09,0.0003939096269445418,-0.08995356937543413,0.023255018916373972,-0.08410130506650366,-0.0985264385332742,0.20414662708353712,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW050C301,full,41,0.0,dense,96.0,high,106.53658536585365,66.39130122274138,324.0,0.024390243902439025,2.849645335540599e-07,3.0738338664736567e-07,0.04441016422116416,-0.17725536876882717,-0.0676858419978622,0.17092313672140708,-0.10391069866873966,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW050C465,full,41,0.0,dense,204.0,high,257.5609756097561,154.5881704368882,768.0,0.04878048780487805,4.014256002273772e-09,0.012443814264417855,-0.043627069060973,0.13072679998200518,-0.03962440067512597,0.25989716104034777,-0.03907048836586997,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW050C650,full,41,0.0,dense,204.0,high,232.390243902439,110.8866263461876,468.0,0.0,2.182872063826629e-09,1.2823543914550512e-17,-0.08814510415091861,0.24091679561144208,0.3174364919403999,0.16725037255228448,0.06313481063057652,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW050C657,full,41,0.0,dense,60.0,high,61.46341463414634,43.03260250146138,228.0,0.024390243902439025,1.67142956913504e-10,9.924695507838256e-05,-0.15455712451861364,0.112744451768842,-0.0227040904832946,0.08806739987741273,-0.11087326093744579,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW050C732,full,41,0.0,dense,96.0,high,109.46341463414635,58.67712397560722,264.0,0.0,4.6293008521079947e-10,0.040160778027085384,-0.04081938580275327,0.2715439275682158,-0.11197667214864539,0.026301679674962643,-0.26903287445605245,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW050C733,full,41,0.0,dense,240.0,high,287.4146341463415,190.70094069114552,1140.0,0.07317073170731707,5.6714516366641315e-08,4.12924732276215e-12,-0.006019386739458902,-0.060450325999814584,-0.18376710661340495,0.31118846156518776,-0.08726965394518132,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW050CSB,full,41,0.0,dense,972.0,high,960.2926829268292,292.86500677807504,1644.0,0.0,2.5134425453578917e-18,2.00209689706381e-08,-0.4628438944889192,0.2249196899538834,0.05019115708589089,0.06679182089970824,-0.14567137240989866,0,0,0,mixed,small,6,16,10,1,24,32
14A,BUVW050CSW,full,41,0.0,dense,660.0,high,722.3414634146342,315.58197110704043,1620.0,0.024390243902439025,9.733745318396049e-14,0.0004506504053490841,-0.31467849098835143,0.16057232764152665,0.01801230872527266,-0.0700832501826405,0.048567473513309256,0,0,0,mixed,small,6,16,10,1,24,32
14A,BUVW100C190,full,41,0.0,dense,168.0,high,210.14634146341464,132.73762860914945,708.0,0.024390243902439025,2.705813128476996e-07,2.2225576552157563e-17,0.06409841278175966,0.32839716045169065,0.2839011068618042,0.03470210608098188,0.19861024812257458,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100C192,full,41,0.0,dense,960.0,high,1152.2926829268292,662.4580833495218,3876.0,0.07317073170731707,0.0006929169310023582,2.597906268611461e-13,0.08239338994701428,0.05429707016485966,-0.06905433252809447,-0.09370129750158432,0.5781774684699416,1,0,1,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100C194,full,41,0.0,dense,84.0,high,89.5609756097561,44.58589955383192,216.0,0.04878048780487805,4.860762367473409e-06,8.57630487755469e-10,0.13565349478583125,0.16088296130311122,-0.009868137550633448,0.16590860122382148,-0.13426053606825822,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100C197,full,41,0.0,dense,60.0,high,74.92682926829268,49.02264285200383,228.0,0.07317073170731707,0.15710797210725652,0.00021701586347630056,0.20034932318632645,0.08571874136717253,0.09300997175116069,0.2900754787599025,-0.08239927996649349,0,1,0,mixed,small,6,16,10,1,24,32
14A,BUVW100C198,full,41,0.0,dense,96.0,high,105.07317073170732,55.62750679470654,324.0,0.04878048780487805,0.12131414384767453,1.7286537302399288e-08,0.1727359677546608,0.08595204447022052,0.284367599081473,0.19404023192947445,0.033276536726549955,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100C301,full,41,0.0,dense,336.0,high,345.3658536585366,136.9134317913259,624.0,0.0,0.07153760830716445,5.07568548842227e-28,-0.05029779476952383,0.414824480909877,0.022146786567543417,0.01629199927613456,0.20690292982709488,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100C306,full,41,0.0,dense,108.0,high,114.4390243902439,58.854927058185964,252.0,0.0,4.257889357838653e-09,0.001555994958319852,-0.09292281059692727,0.11641039908497945,0.13073727163127144,-0.1951287520479768,0.18599091162014283,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100C309,full,41,0.0,dense,204.0,high,203.70731707317074,92.11466872937204,492.0,0.04878048780487805,3.4417666790299887e-16,1.623364284342827e-05,-0.4055840927836821,0.25338332732638147,-0.2664956452122574,-0.0916340322598557,-0.09910688235157533,0,0,0,mixed,small,6,16,10,1,24,32
14A,BUVW100C328,full,41,0.0,dense,96.0,high,98.63414634146342,45.57727289865036,204.0,0.0,0.00999414794072115,0.006463427367493326,-0.020837586007105297,0.06382825177478252,-0.029669745087001976,-0.2940592467045644,-0.05273934047988718,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100C465,full,41,0.0,dense,324.0,high,383.4146341463415,185.70850486848417,852.0,0.04878048780487805,1.720027409680077e-06,7.160550286515235e-08,0.14164282552657087,0.29996182271332467,0.2718233988763906,0.13316346883248048,0.06011270868966712,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100C466,full,41,0.0,dense,72.0,high,86.92682926829268,58.65167953430764,300.0,0.04878048780487805,1.738396903232775e-11,1.827915250565743e-12,-0.19729029109169027,-0.07279284416714708,-0.0629260573069256,-0.24043172562002807,0.2745349866587644,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100C470,full,41,0.0,dense,60.0,high,82.2439024390244,61.16239877890863,276.0,0.0975609756097561,1.1874154928483203e-07,0.0024980222646255427,0.016597548380891735,-0.20046840901232235,0.06849980878928123,-0.058169850077056794,-0.033647934122755005,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100C480,full,41,0.0,dense,252.0,high,284.4878048780488,103.13174146479334,516.0,0.024390243902439025,2.688364376867201e-08,8.240385259025269e-08,-0.02955002059803152,0.15840288944273365,-0.005362132723808785,0.14311363307798214,0.0691866334681971,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100C630,full,41,0.04878048780487805,dense,48.0,medium,62.34146341463415,45.94758413458621,204.0,0.04878048780487805,0.11423204943561593,3.8202834807781636e-07,-0.09173020194683729,-0.07844459953499884,0.20110285614584647,0.03234212886131526,0.1380497543122162,0,1,0,MA_or_low_AR,small,6,16,10,1,24,16
14A,BUVW100C645,full,41,0.0,dense,60.0,high,67.02439024390245,45.77143640136174,180.0,0.0975609756097561,0.041534934930932285,3.8866016908955146e-14,0.0884304786048699,-0.05348271420685709,0.18406763028233808,0.0358217651749024,-0.08908572363175438,0,0,0,MA_or_low_AR,small,5,16,10,1,24,32
14A,BUVW100C650,full,41,0.0,dense,576.0,high,591.8048780487804,212.68183038428495,1068.0,0.0,1.357203148975604e-05,0.0007123521798836654,0.1914859035033397,0.33438884249080075,0.2539572834582293,0.23897870233069907,0.19502977052831322,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100C652,full,41,0.024390243902439025,dense,84.0,high,80.1951219512195,40.55565281942526,168.0,0.0,0.3089632226001138,0.09022259268679172,-0.1746808643614944,0.2225473039483758,-0.04011135242678501,-0.004363213074795685,0.05309292042311836,0,0,0,MA_or_low_AR,small,5,16,10,1,24,32
14A,BUVW100C657,full,41,0.0,dense,132.0,high,140.4878048780488,64.01996639768701,408.0,0.024390243902439025,7.749864152027296e-08,1.0133563698218125e-09,0.01100063852088883,0.16091039911213204,-0.009609164603578834,-0.014697998430346328,1.8288241496756845e-05,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100C660,full,41,0.0,dense,84.0,high,95.41463414634147,47.92127690794356,228.0,0.04878048780487805,2.1788357962824707e-07,8.259237968868556e-12,0.048287162155861076,0.10009195067862589,0.14704088541229535,-0.0035400078708288873,0.005537557096149094,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100C732,full,41,0.0,dense,348.0,high,389.8536585365854,140.1516252092015,648.0,0.0,5.850596309870385e-13,8.396702501563979e-09,-0.26944630943095393,0.2149181863914158,-0.10189386200049586,0.08733097643618927,0.10792257172033069,0,0,0,mixed,small,6,16,10,1,24,32
14A,BUVW100C733,full,41,0.0,dense,612.0,high,648.5853658536586,183.95556197214535,1140.0,0.024390243902439025,0.28522770810712694,0.0002460611585703272,0.1941065876112477,0.5076980686827286,0.25403664624716704,0.3494182986698004,-0.05922264562088687,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100C750,full,41,0.0,dense,180.0,high,189.9512195121951,96.40797457148247,468.0,0.024390243902439025,2.2409218128185873e-13,0.00018842797680884132,-0.2986962714866819,0.18165217900218758,-0.24331234876200866,0.054507427856223506,-0.0938778077674404,0,0,0,mixed,small,6,16,10,1,24,32
14A,BUVW100C911,full,41,0.0,dense,168.0,high,146.0487804878049,69.55355893824276,300.0,0.0,1.3157636835568932e-14,2.9065520150345404e-07,-0.3281761856024252,0.1686439987675613,0.01645155064154097,0.18244208777937937,0.011791392053603985,0,0,0,mixed,small,6,16,10,1,24,32
14A,BUVW100CALU,full,41,0.0,dense,276.0,high,268.6829268292683,113.04477852258154,564.0,0.0,6.759400175615733e-06,8.456384919403344e-06,0.1466452940604712,0.109341158410897,0.1868233358024112,0.2446168516240611,-0.025655674242601994,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100CSB,full,41,0.0,dense,2412.0,high,2496.5853658536585,658.3394631802713,4008.0,0.0,0.04981768134935215,0.0002881289932303158,-0.07717359192802362,0.3871283387664126,0.12443501736950811,-0.02576799698988216,0.14022372245850198,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW100CSW,full,41,0.0,dense,1836.0,high,1949.8536585365853,733.4008985873828,4308.0,0.024390243902439025,2.3091466282290674e-07,3.4535752307977363e-09,0.03128940189271626,0.1722578345111149,0.09768320513944534,-0.11830000499286067,0.4232187571344356,1,0,1,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW200C190,full,41,0.0,dense,144.0,high,156.8780487804878,63.74644896853126,288.0,0.0,0.9686912481732484,6.183490049400638e-10,0.08616638910555054,0.2808029597149904,0.09577228745494026,0.21730084111558493,-0.11330237999873517,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW200C192,full,41,0.0,dense,420.0,high,517.4634146341464,351.26600302057244,2052.0,0.07317073170731707,5.38462313842374e-07,8.367386893239318e-09,0.06752776391667135,0.02795572352805896,-0.07192444708649184,-0.26368095252558993,0.4855126724261372,1,0,1,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW200C194,full,41,0.0,dense,72.0,high,86.63414634146342,48.18804628616986,192.0,0.0,2.16325433948872e-06,0.00022501254164050376,0.13590049119881653,0.04934768133130928,0.05645742912847719,-0.03901738102308801,-0.02475638346340359,0,0,0,MA_or_low_AR,small,5,16,10,1,24,32
14A,BUVW200C197,full,41,0.0,dense,48.0,medium,50.048780487804876,35.18092609604826,180.0,0.04878048780487805,1.7136589215611377e-05,1.2975010853589349e-10,0.19521884776168985,0.2658633481908031,0.225554386644888,0.1415883419617397,0.09063979402563603,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
14A,BUVW200C198,full,41,0.0,dense,60.0,high,67.90243902439025,41.708395364751674,180.0,0.0,0.03611248227870332,1.461574868202105e-05,0.2802957557134626,0.4387461651721303,0.4631364090745694,0.24643231744249608,0.02713679317289842,0,0,0,mixed,small,5,16,10,1,24,32
14A,BUVW200C301,full,41,0.0,dense,240.0,high,288.2926829268293,113.57249752964822,576.0,0.024390243902439025,0.9855989360573524,4.373624217435093e-05,0.09287127207087785,0.3392938912983634,0.03654086962238971,-0.09270906006360306,0.19152705420670357,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW200C306,full,41,0.0,dense,132.0,high,148.09756097560975,64.76720037103996,276.0,0.0,1.738069594279461e-06,2.7189642190481543e-06,0.10935277582356766,0.14611376531984427,-0.07875290876658086,-0.10927874841606873,0.31891058203921496,1,0,1,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW200C309,full,41,0.0,dense,180.0,high,187.02439024390245,71.2953321771061,396.0,0.024390243902439025,0.0445938838593222,9.446979437180959e-28,-0.08355586077885305,0.3684039115395473,-0.17416041356820552,-0.2193866416121408,0.1481847406140325,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW200C328,full,41,0.0,dense,96.0,high,115.02439024390245,43.67864913483363,216.0,0.024390243902439025,0.0076933515929149205,5.842689570545449e-25,-0.09398236287222958,0.23858166600811806,-0.04069156578900104,-0.21811914041452632,0.04719323610761878,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW200C465,full,41,0.0,dense,192.0,high,215.41463414634146,94.79055216891506,516.0,0.04878048780487805,0.6999306372892332,0.0006093261457220055,0.0008785369095140435,0.17830986278044778,-0.05707200761176203,-0.006191468610538833,-0.016057252195865606,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW200C466,full,41,0.024390243902439025,dense,48.0,medium,50.926829268292686,28.872469797284783,132.0,0.0,0.544195224808566,4.617822848679606e-09,-0.2827511085306766,0.3237962872571637,-0.027313784829443015,0.0894634351862794,-0.02204216270096134,0,1,0,mixed,small,5,16,10,1,24,16
14A,BUVW200C470,full,41,0.024390243902439025,dense,60.0,high,63.21951219512195,41.223483716882754,156.0,0.024390243902439025,5.872790501662969e-09,6.1905376870603844e-06,-0.09098642241976827,0.059682626897572075,-0.005417673790254517,0.1583803184316849,0.1388129257958902,0,0,0,MA_or_low_AR,small,5,16,10,1,24,32
14A,BUVW200C480,full,41,0.0,dense,156.0,high,163.609756097561,67.55030645703263,372.0,0.024390243902439025,0.024753540074432014,6.2185300146460954e-15,-0.1912809383635708,0.37709791391325237,0.12179680929352393,-0.05709141835876486,0.04016214480956383,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW200C645,full,41,0.04878048780487805,dense,48.0,medium,45.65853658536585,26.045738380872944,108.0,0.0,1.953727463263835e-07,2.043879495172761e-18,0.10942777949653687,0.07622030142123838,0.025151057878686482,0.05962129774028778,0.06229203891831824,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
14A,BUVW200C650,full,41,0.0,dense,312.0,high,324.2926829268293,137.6209002845206,624.0,0.0,0.23267147547386197,3.9811798946334996e-06,0.037199701482411196,0.5222389949907845,0.05377342062711307,-0.0062547350091025165,0.06524667277270824,0,1,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW200C652,full,41,0.024390243902439025,dense,48.0,medium,57.65853658536585,41.06556328366723,168.0,0.0,1.3060101140589068e-12,3.240226394380727e-07,-0.2655712264714023,0.2150306179725339,-0.15222758131986192,0.19549277029789974,-0.020292185114915793,0,0,0,mixed,small,5,16,10,1,24,16
14A,BUVW200C657,full,41,0.0,dense,84.0,high,90.73170731707317,46.40206050933725,252.0,0.04878048780487805,0.0012687635299024641,3.0610486819847483e-23,-0.12690247284170905,0.11374256267642195,-0.10540360970039842,0.14091776224833447,-0.019404178627056644,0,0,0,MA_or_low_AR,small,6,16,10,1,24,32
14A,BUVW200C660,full,41,0.0,dense,48.0,medium,58.53658536585366,37.58463619683953,168.0,0.0975609756097561,1.8849228648777726e-07,2.2913456832003303e-06,0.030854689451916884,-0.1692702332294333,-0.04890783616936122,-0.058593892129871095,0.0549280784951062,0,0,0,MA_or_low_AR,small,5,16,10,1,24,16
